TimeInterval,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,TrafficVolume
2024/04/29 20:05,03F1257S,03F1332S,31,104,39
2024/04/29 20:05,03F1485N,03F1395N,31,111,52
2024/04/29 20:05,03F1332S,03F1395S,31,108,48
2024/04/29 20:05,03F1633N,03F1485N,31,111,57
2024/04/29 20:05,03F1395S,03F1485S,31,108,38
2024/04/29 20:05,03F1651N,03F1633N,31,111,69
2024/04/29 20:05,03F1485S,03F1633S,31,111,47
2024/04/29 20:05,01F1621S,03F1651N,31,111,1
2024/04/29 20:05,01F1664N,03F1651N,31,97,22
2024/04/29 20:05,03F1710N,03F1651N,31,108,61
2024/04/29 20:05,03F1633S,03F1651S,31,111,50
2024/04/29 20:05,03F1710S,03F1710N,31,3,5
2024/04/29 20:05,03F1739N,03F1710N,31,104,89
2024/04/29 20:05,01F1621S,03F1710S,31,90,1
2024/04/29 20:05,01F1664N,03F1710S,31,86,5
2024/04/29 20:05,03F1651S,03F1710S,31,108,37
2024/04/29 20:05,03F1779N,03F1739N,31,108,41
2024/04/29 20:05,03F1710S,03F1739S,31,104,56
2024/04/29 20:05,03F1739N,03F1739S,31,12,2
2024/04/29 20:05,03F1860N,03F1779N,31,104,46
2024/04/29 20:05,03F1739S,03F1779S,31,109,36
2024/04/29 20:05,03F1941N,03F1860N,31,104,54
2024/04/29 20:05,03F1779S,03F1860S,31,108,55
2024/04/29 20:05,01F1906S,03F1941N,31,39,2
2024/04/29 20:05,01F1960N,03F1941N,31,43,25
2024/04/29 20:05,03F1992N,03F1941N,31,36,41
2024/04/29 20:05,03F1860S,03F1944S,31,108,62
2024/04/29 20:05,01F1906S,03F1991S,31,73,4
2024/04/29 20:05,01F1960N,03F1991S,31,75,19
2024/04/29 20:05,03F1944S,03F1991S,31,108,60
2024/04/29 20:05,03F2066N,03F1992N,31,108,50
2024/04/29 20:05,03F2078N,03F2066N,31,100,79
2024/04/29 20:05,03F1991S,03F2066S,31,108,49
2024/04/29 20:05,03F2100N,03F2078N,31,102,70
2024/04/29 20:05,03F2066S,03F2079S,31,100,101
2024/04/29 20:05,03F2125N,03F2100N,31,108,65
2024/04/29 20:05,03F2079S,03F2100S,31,104,95
2024/04/29 20:05,03F2153N,03F2125N,31,104,139
2024/04/29 20:05,03F2100S,03F2129S,31,104,85
2024/04/29 20:05,03F2129S,03F2152S,31,100,112
2024/04/29 20:05,03F2194N,03F2153N,31,104,119
2024/04/29 20:05,03F2231N,03F2194N,31,108,95
2024/04/29 20:05,03F2152S,03F2194S,31,104,101
2024/04/29 20:05,03F2260N,03F2231N,31,100,81
2024/04/29 20:05,03F2194S,03F2235S,31,111,79
2024/04/29 20:05,03F2306N,03F2260N,31,104,64
2024/04/29 20:05,03F2235S,03F2261S,31,108,54
2024/04/29 20:05,03F2306S,03F2306N,31,3,1
2024/04/29 20:05,03F2336N,03F2306N,31,104,68
2024/04/29 20:05,03F2261S,03F2306S,31,108,51
2024/04/29 20:05,03F2415N,03F2336N,31,108,46
2024/04/29 20:05,03F2306S,03F2336S,31,108,61
